2026-06-27 14:07:23.103 - INFO - STRATEGY_LOADED name=LiquiditySweepA module=strategies.liquidity_sweep_strategy class=LiquiditySweepStrategy symbols=NIFTY,RELIANCE timeframes=5m
2026-06-27 14:07:34.382 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=RELIANCE order_id=PAPER-LiquiditySweepA-000087 side=SELL qty=1 intended=1380.7000 executed=1380.5619 slippage=-0.1381
2026-06-27 14:07:34.571 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000088 side=SELL qty=1 intended=25030.0000 executed=25027.4970 slippage=-2.5030
2026-06-27 14:07:34.583 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000089 side=SELL qty=1 intended=1398.8000 executed=1398.6601 slippage=-0.1399
2026-06-27 14:07:35.093 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000090 side=SELL qty=1 intended=25292.5000 executed=25289.9708 slippage=-2.5292
2026-06-27 14:07:35.116 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000091 side=SELL qty=1 intended=1392.0000 executed=1391.8608 slippage=-0.1392
2026-06-27 14:07:35.564 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000092 side=SELL qty=1 intended=25244.2500 executed=25241.7256 slippage=-2.5244
2026-06-27 14:07:35.747 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000093 side=SELL qty=1 intended=25276.9500 executed=25274.4223 slippage=-2.5277
2026-06-27 14:07:36.251 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000094 side=SELL qty=1 intended=25282.8000 executed=25280.2717 slippage=-2.5283
2026-06-27 14:07:36.253 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=RELIANCE order_id=PAPER-LiquiditySweepA-000095 side=BUY qty=1 intended=1447.0000 executed=1447.1447 slippage=0.1447
2026-06-27 14:07:36.493 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000096 side=SELL qty=1 intended=25223.5500 executed=25221.0276 slippage=-2.5224
2026-06-27 14:07:36.698 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000097 side=SELL qty=1 intended=24967.0500 executed=24964.5533 slippage=-2.4967
2026-06-27 14:07:36.877 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000098 side=SELL qty=1 intended=1361.7000 executed=1361.5638 slippage=-0.1362
2026-06-27 14:07:37.053 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000099 side=SELL qty=1 intended=24873.0000 executed=24870.5127 slippage=-2.4873
2026-06-27 14:07:37.240 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000100 side=SELL qty=1 intended=1377.4000 executed=1377.2623 slippage=-0.1377
2026-06-27 14:07:37.336 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000101 side=BUY qty=1 intended=25800.8000 executed=25803.3801 slippage=2.5801
2026-06-27 14:07:37.752 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000102 side=BUY qty=1 intended=1451.0000 executed=1451.1451 slippage=0.1451
2026-06-27 14:07:37.752 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=RELIANCE order_id=PAPER-LiquiditySweepA-000103 side=BUY qty=1 intended=1461.3000 executed=1461.4461 slippage=0.1461
2026-06-27 14:07:37.916 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000104 side=BUY qty=1 intended=25754.1500 executed=25756.7254 slippage=2.5754
2026-06-27 14:07:37.923 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=NIFTY order_id=PAPER-LiquiditySweepA-000105 side=SELL qty=1 intended=25919.3000 executed=25916.7081 slippage=-2.5919
2026-06-27 14:07:37.977 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000106 side=BUY qty=1 intended=25546.7500 executed=25549.3047 slippage=2.5547
2026-06-27 14:07:39.070 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000107 side=BUY qty=1 intended=25585.8500 executed=25588.4086 slippage=2.5586
2026-06-27 14:07:39.266 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000108 side=BUY qty=1 intended=25961.7500 executed=25964.3462 slippage=2.5962
2026-06-27 14:07:40.163 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000109 side=BUY qty=1 intended=25943.0000 executed=25945.5943 slippage=2.5943
2026-06-27 14:07:40.353 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000110 side=BUY qty=1 intended=25842.3500 executed=25844.9342 slippage=2.5842
2026-06-27 14:07:41.083 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000111 side=BUY qty=1 intended=25833.3500 executed=25835.9333 slippage=2.5833
2026-06-27 14:07:41.234 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000112 side=SELL qty=1 intended=25513.6000 executed=25511.0486 slippage=-2.5514
2026-06-27 14:07:41.975 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000113 side=SELL qty=1 intended=1420.0000 executed=1419.8580 slippage=-0.1420
2026-06-27 14:07:42.061 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000114 side=SELL qty=1 intended=1420.4000 executed=1420.2580 slippage=-0.1420
2026-06-27 14:07:42.140 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000115 side=SELL qty=1 intended=25566.0000 executed=25563.4434 slippage=-2.5566
